"idRegistroEncuesta","idEstablecimiento","NombreEstablecimiento","NombrePropietario","Direccion","Ciudad","GPS","StickerQR","Canal","Localidad","SubLocalidad"
6358171,877109,la tienda de la 96,no dijo,KR 96 # 131 B - 73,BOGOTA,"4.732959747314453;-74.09235382080078",18006802,Tienda,11,6
6298404,864571,REST EL FUTURO,,KR 9 # 13 A - 42,CALI,"3.4485585689544678;-76.52914428710938",1200825625,Restaurantes,3,2
6196388,345271,Abastos la prosperidad,,KR 15 # 28A - 30,VILLA DEL ROSARIO,"7.8600919;-72.4834886",1210321279,Autoservicio,1,1
7031500,384618,MERCA PUNTO EXPRESS,,KR 47 # 44 - 26,VILLAVICENCIO,"4.157294273376465;-73.6517105102539",125004763,Tienda,1,1
6738542,480902,PANADERIA Y PASTELERIA SAN MIGUEL,Mireya,CL 35 # 23 - 04,BUCARAMANGA,"7.1210305;-73.1201228",52010046,Panaderia,13,2
6657669,668735,RESTAURANTE LA CORONA GLORIOSA,no ,KR 1 B # 11H - 51,MALAMBO,"10.85004395339638;-74.7863442543894",42026430,Restaurantes,3,1
5015630,32035616,BROSTER POLLO,javier,CL 54 # 41 - 51,PALMIRA,"3.5459673404693604;-76.3123779296875",32035616,Restaurantes,1,1
3801598,344699,CARNES FINAS ,NO DECLARA ,DG 32 SUR # 15 F - 135,BOGOTA,"4.57539367676;-74.2437286377",17928942,Carniceria,99,1
6302035,1224157925,yaru,,CL 11B # 1B - 20,PIEDECUESTA,"6.981532573699951;-73.05420684814453",52004372,Tienda,1,2
6162898,88125,MINIMARKET LA 14,NO DECLARADO,CL 14 # 30 - 26,DUITAMA,"5.817835807800293;-73.0295639038086",132004691,Tienda,2,1
4923635,572400,piqueteadero el tenampa,,CL 37 # 64 - 06,BARRANCABERMEJA,"7.069916248321533;-73.8356704711914",260000827,Restaurantes,5,1
3194591,310998,NO TIENE,NO DECLARADO,KR 74 C # 89 A - 19 INT 101,MEDELLIN,"6.28649664005086;-75.5805517944814",20038545,Tienda,6,2
4850544,326337,GRANERO 76,Fernando jesus gimenez,TV 76 # 2 - 05,BUENAVENTURA,"3.8669365;-76.9906352",185003614,Tienda,12,1
5026113,597273,Tienda El Retiro Alto,,CL 10 # 21 A - 09,POPAYAN,"2.441145982593298;-76.6228018887341",1224215052,Tienda,7,1
6510117,549593,FRITANGA DONDE FAUSTO,fausto mendoza,CL 11 # 7 - 06,BARBOSA,"5.9314108;-73.6152608",132005584,Restaurantes,1,1
7075722,147411,MINIMERCADO EL COMPETIDOR,NO RESPONDE,CL 40 DD SUR # 41 - 27,ENVIGADO,"6.1659267;-75.5895472",204401293,Autoservicio,2,1
6738574,3005950,MINIMARKET MI CABAÑITA,angela,KR 92 # 48 A - 13,CALI,"3.3766372203826904;-76.51537322998047",1224185908,Autoservicio,17,1
3910183,1210545885,PANADERIA DON RI,NO DECLARADO,CL 6 # 21 C - 36,BUENAVENTURA,"3.8829;-77.057",0,Restaurantes,3,1
6467690,787274,RESTAURANTE 1972,Alirio,KR 17 # 14 - 46,ACACIAS,"3.9872049;-73.7603526",125010774,Restaurantes,1,1
7009659,88949,Distribuidora Santa Tereza,,DG 33 # 32 A SUR - 15,ENVIGADO,"6.1747038;-75.5846837",22040184,Autoservicio,1,1
6905804,751493,TDA SUSY 1 A,carlos,CL 1 A # 15 C - 07,NEIVA,"2.91957529;-75.27675284",1224404353,Autoservicio,7,1
6468557,900835,heladeria mary,,KR 29 # 30 - 14,VILLAVICENCIO,"4.145016193389893;-73.6319808959961",1201376585,Comidas Rapidas,3,1
6894362,647211,LA ANTIGUA PALI,ROSA MENDEZ,CL 13 SUR # 6 A - 24,NEIVA,"2.912084638251672;-75.28346998617053",92006071,Restaurantes,6,3
5012316,593717,tienda maria e,maria ,CL 36 # 14 - 40,VILLAVICENCIO,"4.147639751434326;-73.61428833007812",125006025,Tienda,4,1
5098339,634007,TIENDA LA ESQUINA,toño,KR 81 # 2 - 03,BUENAVENTURA,"3.86722666;-76.98666648",185003170,Tienda,12,1
5156922,599433,TIENDA VAMOS DONDE POCHIS,DANIEL GUERRA ,KR 20 A # 4 B - 10,VILLAVICENCIO,"4.126683712005615;-73.61756896972656",12500662,Tienda,5,1
6928611,465969,Donde Dora,,CL 62 D # 110 - 77,MEDELLIN,"6.27639422;-75.62052976",22041100,Restaurantes,7,2
3995329,202647,fruver,andrea,CL 56 SUR # 4 D - 18,BOGOTA,"4.54041004181;-74.1173095703",17904664,Fruver,5,1
7002633,884747,"0",NO DECLARADO,KR 127 D BIS # 142 D - 95,BOGOTA,"4.748600006103516;-74.109130859375",18029305,Tienda,11,7
6602085,757448,El Encanto,,KR 21 # 21 - 45,LA CEJA,"6.0324811;-75.4316233",1224006878,Tienda,1,1
6813252,788602,DONDE TATO,sara lopera,CL 123 # 50 - 67,MEDELLIN,"6.305739879608154;-75.55220031738281",22048182,Tienda,2,1
6956995,735310,salsamentaria el trevol de la 42 ,,KR 25C # 42 - 02,EL CARMEN DE VIBORAL,"6.09284583;-75.33356177",0,Tienda,1,1
4891527,487514,tuendecita rene,rene.suarez,CL 2 # 18 - 47,NEIVA,"2.923335;-75.2751037",1224274645,Tienda,7,1
6851684,629712,LICOBAR HAUSE,Anderson ,CL 17 # 18A - 15,ACACIAS,"3.99065356;-73.76156986",125011969,Bar,1,1
5376376,63116,LA ESQUINA DE NATIS,no lo da ,KR 80 D # 59 SUR - 69,BOGOTA,"4.60975980758667;-74.18260192871094",10121329,Tienda,7,4
4165099,422086,tienda judy,Olga Castrillón,KR 33 # 30 - 36 APTO 103 TRR 7,NEIVA,"2.8983675;-75.2605442",90003410,Tienda,6,1
6928605,404854,cafeteria malibu,,CL 48 # 53 - 69 LC 333,MEDELLIN,"6.2489800453186035;-75.57176208496094",1200523802,Cafeteria,10,1
6485245,243353,RESTAURANTE PIKALAS,,CL 23 # 65 B - 104,MEDELLIN,"6.2242750000000004;-75.58473166666666",20904044,Restaurantes,15,1
3963047,351711,tienda jc ,NO DECLARADO,CL 4 # 46 - 42,MELGAR,"4.197604999999999;-74.65188833333333",0,Tienda,1,1
6983104,188837,VILLA JULIANA,NO DECLARADO,CL 15 # 31 B - 19,DUITAMA,"5.81606926597498;-73.027353865437",132013917,Tienda,6,1
6331677,186816,SURTIFER,fernando guarin,KR 20 # 49 - 38,BUCARAMANGA,"7.112979888916016;-73.11920928955078",52006204,Tienda,6,1
5944982,107332,mercatodo santodomingo,,KR 15 A # 38 - 10,MONTERIA,"8.755414962768555;-75.87385559082031",140002735,Tienda,8,2
5667781,736276,TIENDA ABUELA,abu,CL 13 # 4 - 52,CUCUTA,"7.884005;-72.502655",0,Tienda,1,1
3035999,212705,NO TIENE,Magalys Quintero,CL 28 # 4 - 55,VALLEDUPAR,"10.4625279752284;-73.2303000755139",0,Tienda,2,1
4212802,433575,PIZZA,javier orlando jamaica,CL 69 D SUR # 49 B - 18,BOGOTA,"4.57254456209708;-74.15734369551186",17956191,Comidas Rapidas,19,4
6087965,151103,DROGUERIA LA AHORRADORA,NO DECLARADO,CL 25 # 65 C - 44,MEDELLIN,"6.2264043858;-75.5854709547",20301540,Drogueria,15,1
4986935,587653,tienda el paisa la 4,,KR 4 # 8 - 46,ZIPAQUIRA,"5.027688980102539;-74.00543212890625",122477742,Tienda,2,1
7068973,327224,optipan panaderia,,CL 10 B # 22 - 29,PASTO,"1.2080199718475342;-77.283203125",190002444,Panaderia,2,1
5191469,651514,QUE HUBO MI PERRO FRESH,nicolas mejia,KR 22 # 12 - 45,YOPAL,"5.345824241638184;-72.39691162109375",225001959,Comidas Rapidas,1,1
4799018,121878,granero el minero,,CL 62 A # 51 - 01,BELLO,"6.341349124908447;-75.55973052978516",20015925,Tienda,1,2
5098486,635159,LUIGIS PIZZA,lorena zambrano,KR 1 D # 62 - 86,CALI,"3.4748125;-76.49238776",32031756,Comidas Rapidas,5,2
6931232,987660,Restaurante la 14,,CL 14 # 6 - 03,CUCUTA,"7.923187928704814;-72.52393170576843",1224513644,Restaurantes,7,1
6970492,120003,TIENDA MERCAR,Laura,CL 33 A # 8 - 119,BARRANQUILLA,"10.947200775146484;-74.78787231445312",40017223,Tienda,5,5
6380991,78713,PAND DON PAN ,,CL 98 # 27 D - 150,CALI,"3.4166014194488525;-76.48041534423828",30043382,Tienda,14,1
4040146,22017492,CARNES MACHADO,No declara,KR 85 # 41 - 16,COPACABANA,"6.334319;-75.5344638",0,Carniceria,1,1
6236244,194909,CAFETERIA CABINAS P. R,Cabinas pr,CL 65 # 22 - 22,BOGOTA,"4.656030178070068;-74.07026672363281",17906787,Cafeteria,12,3
6830228,391243,Autoservicio Variedades Marly,Mariela Rojas,CL 15 A # 29 - 04,ACACIAS,"3.989186222805514;-73.77121281838438",125007865,Autoservicio,1,1
7059655,204707,PANADERIA Y RESFRESQUERIA EL OASIS,NO DECLARADO,CL 26 A # 24 - 26,CARTAGENA,"10.4092416;-75.5350449",72000803,Panaderia,1,1
6821262,1224124095,Tienda Los Mellos,,CL 1 # 7 - 51,VILLA DEL ROSARIO,"7.837706565856934;-72.47108459472656",110002273,Tienda,1,1
5411148,90863,LA ROCA 2 ,,KR 56 # 8 A - 06,GALAPA,"10.9209354882118;-74.87052680924535",42015012,Tienda,1,1
5539959,337243,DONLY XPRESS,NO DECLARADO,KR 14 # 18 NORTE - 46 LC 2,ARMENIA,"4.55678606033;-75.6567001343",62026461,Restaurantes,10,1
4650036,335209,Legumbreria 042,no declara,CL 99 # 46 C - 05 LC 1,MEDELLIN,"6.290174961090088;-75.55428314208984",22008251,Fruver,2,2
3452314,949114,TIENDA DONA TEO,TEODORA AGUDELO,CL 58 # 13 - 25,FLORIDABLANCA,"7.093215;-73.091577",50002222,Tienda,1,1
7054372,536714,tienda esquina la cazona,carlos,KR 26 # 37 D - 48,VILLAVICENCIO,"4.15339994430542;-73.6316909790039",125009699,Tienda,3,1
5911324,786228,MERKFRUVER,NO DECLARADO,AV 12 # 16 - 37,CUCUTA,"7.887459754943848;-72.4767074584961",110008057,Autoservicio,3,1
7041949,331431,don mario,,CL 19 B # 44 A - 126,PASTO,"1.2317200005054474;-77.28875063359737",190002858,Tienda,9,1
5307941,625486,AUTO E K,luisa romero,KR 7 # 12 - 27,UBATE,"5.311186616308987;-73.81151701323688",205000673,Autoservicio,1,1
5190865,651807,TDA 33,,CL 123 # 35 A - 05,BARRANQUILLA,"10.978686972521245;-74.84563942998648",42021447,Tienda,3,1
4602592,194294,DESECHABLES SANTANDEREANO,karina gonzales,CL 25 # 8 - 35,BOGOTA,"4.585348313631097;-74.21004682127409",10111525,Tienda,99,2
6451423,499690,TIENDA NUESTRA SEÑORA DEL CARMEN,carmen,MZ 200 LT 14 SEC CUIDADELA LA PAZ,CARTAGENA,"10.415376666666669;-75.457605",72005638,Tienda,2,6
5205353,131096,DROGUERIA FARMACENTER,no decla4a,CL 86 # 86 - 42 LC 2,BOGOTA,"4.707420181;-74.09798196",10304768,Drogueria,10,1
7050051,246145,DROGUERA NATY,Andrea,CL 73 # 18 - 05,SOLEDAD,"10.916547775268555;-74.80587005615234",42027281,Drogueria,1,1
6873112,170424,MICROMERCADO ANTONIA SANTOS,antonio ,KR 22 # 31 - 62,BUCARAMANGA,"7.123109817504883;-73.12193298339844",50009998,Tienda,13,2
4782620,191761,TIENDA ALTICO,viviana jimenwz,KR 12 # 9 - 29,NEIVA,"2.93026815800465;-75.2828392544165",90400350,Tienda,4,1
6816589,19521,DROGUERIA LAMS,no refiere,CL 21 SUR # 12 ESTE - 04,BOGOTA,"4.566122;-74.0807164",10318153,Drogueria,4,3
7043356,996684,tiendq,jorge,CL 8 # 48 - 29,BUENAVENTURA,"3.88557222;-77.0161631",185005142,Tienda,7,1
6900026,818152,DISTRIREINA,NA ,KR 44 A # 85 - 154,MEDELLIN,"6.27832995;-75.55271336",22042290,Tienda,3,1
6753696,240622,Tienda Velsy,no lo da,CL 14 # 6 - 02,DUITAMA,"5.83529699182634;-73.0404873936246",132004903,Tienda,4,1
6654029,720320,Viveres mas 2,,CL 8 # 2 SUR - 35,FACATATIVA,"4.809391342452272;-74.35811692949335",1224185867,Tienda,1,1
6205982,591442,EL GRAN REBAJON,NO DECLARADO,CL 7 # 4 - 77,CUCUTA,"7.897373054900979;-72.48024226538632",110005063,Autoservicio,4,1
5883538,751499,RESTAURANTE DONA ROSA,rosa blanca ,CL 26 # 34 A - 63,VILLAVICENCIO,"4.14117632;-73.63369252",125008536,Restaurantes,6,1
6700659,686888,Comirapidas Cao,,CL 33 B # 33 - 08,VILLAVICENCIO,"4.14639805;-73.63568463333333",125000008,Restaurantes,2,1
4272390,335202,DISTRIBUIDOR DE CARNES ,no declara ,CL 31 SUR # 9 ESTE - 74,BOGOTA,"4.55751261;-74.08297029",17923379,Carniceria,4,3
5291052,461351,mandy ricuras,,CL 77 BB # 85 B - 38,MEDELLIN,"6.282349918037653;-75.59051879681647",22022223,Comidas Rapidas,7,1
4840525,465329,CRUZ REINALDO,,KR 4 B # 53 B - 34,SOLEDAD,"10.8968348;-74.7899632",42015160,Licoreria,3,2
5673767,104484,vtnita teresa,,KR 50 D # 6 SUR - 28,MEDELLIN,"6.201859951019287;-75.58260345458984",20028845,Tienda,15,2
6100145,826843,PIZZA MANA,jose fonton,CL 13 # 16 - 29,FONSECA,"10.88913205;-72.8497146",0,Comidas Rapidas,1,1
3682955,321061,CAFETERIA Y CIGARRERIA,NO DECLARADO,KR 49 # 141 - 26,BOGOTA,"4.7254233333333335;-74.05377333333333",0,Tienda,11,2
6884509,724498,TIENDA LAS 4G,mario,KR 9 # 29B - 07,SINCELEJO,"9.287162780761719;-75.4029769897461",150703199,Tienda,3,1
5454583,697550,central de arroces,,KR 3 # 9 - 28,POPAYAN,"2.4367283;-76.6048811",180004298,Tienda,4,1
6555335,313302,Autoservicio Mercopolis,,KR 18 # 14 - 21,DUITAMA,"5.825448989868164;-73.03387451171875",132000839,Autoservicio,1,1
7076317,478933,tienda,Susan Perea,KR 23 # 63 D - 46,BOGOTA,"4.654847473822773;-74.0710421285405",17934859,Cafeteria,12,3
5886720,779341,LA SUPER,johana,CL 19 # 36 - 26,PASTO,"1.2258433103561401;-77.28392028808594",190005809,Tienda,9,1
6669725,207580,TIENDA LA FRONTERA,Raul,KR 18 B # 57 - 100,SOLEDAD,"10.917837142944336;-74.7949447631836",42030141,Tienda,1,3
3231164,243227,patatas place,no declarado,CL 47 A # 97 - 144,MEDELLIN,"6.257138016;-75.61354661",20904492,Comidas Rapidas,13,1
7009602,201417,DELYPAN,NO LO DIO,KR 13 E # 59 - 04,SOLEDAD,"10.907743453979492;-74.79591369628906",40200032,Panaderia,2,1
6931700,245060,Tienda Mista,Judith,KR 37 # 23 - 21,PALMIRA,"3.521352529525757;-76.30882263183594",32011237,Tienda,1,2
6601043,591715,SUPERMERCADO LA MONA,ivan,MZ E CS 4 SEC VILLA HERMOSA,VILLAVICENCIO,"4.099926666666667;-73.63030333333333",125011824,Autoservicio,7,1
5814072,93006,LA ESQUINA DE SIMON,no declara ,MZ 15 CS 1 SEC JORDAN 1 ETAPA,IBAGUE,"4.43461166666666;-75.1989316666666",100008213,Tienda,9,1
7053214,707757,MI DELIRIO 2,,AV 10 # 2 - 99,CUCUTA,"7.893293857574463;-72.51030731201172",1224392420,Tienda,1,1
6690530,217439,Polideportivo,,KR 6 A # 65 A - 48,BUCARAMANGA,"7.0990400314331055;-73.1226806640625",52000505,Tienda,7,1
5050546,378033,merkahorro principal,,KR 5 # 9 - 98,PIEDECUESTA,"6.984795;-73.0520763",50401230,Autoservicio,1,2
6557215,675857,luz marina,NO DECLARADO,CL 181 # 9 - 08,BOGOTA,"4.757267475128174;-74.03202819824219",17989633,Tienda,1,2
6686039,684294,DISTRIBUCIONES CRAFT,nn,KR 17 A # 55 - 01,BARRANCABERMEJA,"7.065129280090332;-73.86012268066406",260002208,Tienda,2,1
7016164,345335,Tda Haseth,,CL 17 # 14 - 74,VILLA DEL ROSARIO,"7.84999524;-72.4776386",110002276,Tienda,1,1
5113179,397053,el regreso tienda ,,KR 28 # 25 - 62,VILLAVICENCIO,"4.142670154571533;-73.62968444824219",1202615380,Tienda,3,1
6851598,413225,RANCHO Y LICORES LA 49,WILLIAN ANDRES ,KR 4 # 9 - 10,YUMBO,"3.5833046436309814;-76.4920883178711",32012815,Licoreria,1,1
6980802,198244,TIENDA LA CHARCUTERIA,luis,KR 17 # 76 - 39,CARTAGENA,"10.436877250671387;-75.51512908935547",70005035,Tienda,1,3
6681743,94219,Sorocaba,,CL 44 # 48 - 57,ITAGUI,"6.168803691864014;-75.61327362060547",22001428,Autoservicio,2,2
5221171,3005717,TIENDA REFRESCANDO,ober,KR 13 # 17 - 05,SINCELEJO,"9.303793907165527;-75.40310668945312",150000558,Tienda,4,1
6241580,1201181247,MEGATIENDA JELISA,,KR 3 E # 50 A - 02,BARRANQUILLA,"10.93920612335205;-74.80642700195312",42029379,Tienda,4,5
6643036,54050,tejo,lucia,CL 55 B SUR # 3 - 61,BOGOTA,"4.5378298;-74.1139397",17968873,Cancha de Tejo,5,1
6303435,334646,RESTAURANTE DONA FLOR,NO DECLARADO,CL 3 A NORTE # 1 A NORTE - 21,PIEDECUESTA,"6.995198428630829;-73.06090073660016",52004213,Restaurantes,1,1
7013254,251841,papeleria majo,,KR 13 OESTE # 45 A OESTE - 02,BUCARAMANGA,"7.101335000000001;-73.14202833333334",52021077,Miscelanea,5,2
6909357,340711,BROASTER SABOR,NO DECLARADO,KR 73 D # 38 SUR - 65,BOGOTA,"4.618869781494141;-74.14956665039062",17924658,Restaurantes,8,5
5693770,186823,MERCO PROVENZA,,KR 21 B # 115 - 05,BUCARAMANGA,"7.079989910125732;-73.11589050292969",52009111,Autoservicio,10,2
6172959,570800,AUTOSERVICIO SUPER AHORRO,sergio,CL 7 NORTE # 3 A - 62,PIEDECUESTA,"6.99980822391808;-73.05774997919798",52016243,Autoservicio,1,1
6821114,57981,MASTER CLUB BILLARES HJ,"17",KR 67 A # 12 A - 81,BOGOTA,"4.636748790740967;-74.11858367919922",17979273,Billar,16,2
6046858,721238,RESTAURANTE LA MONITA,FABIOLA,CL 22 # 18 A - 47 SEC LOS ALCAZARES,SANTA MARTA,"11.236785888671875;-74.1960678100586",82007116,Restaurantes,4,1
6775690,594633,panaderia el trigal dorado,,KR 22 # 4 - 52,MADRID,"4.7349162101745605;-74.27751159667969",1210504247,Panaderia,1,1
4670968,27509,BLANQUITA,andrea garcia,CL 51 C SUR # 80 - 02,BOGOTA,"4.618760108947754;-74.17366027832031",10920194,Restaurantes,8,9
4394269,479455,Las nenas ,,CL 19 # 0 - 100,CUCUTA,"7.9221776;-72.5179547",0,Comidas Rapidas,7,1
4874125,466303,BONACHAS,ELKIN,CL 40 C SUR # 28 - 89,ENVIGADO,"6.1602338;-75.5824859",22022927,Comidas Rapidas,2,2
4868594,563624,granero california,,CL 51 # 44 - 03,EL SANTUARIO,"6.1387376;-75.2614425",1224071278,Tienda,1,1
6573101,922046,cafeteria el guajiro,,TV 18 # 10 - 24,YOPAL,"5.343933582305908;-72.40343475341797",225002428,Cafeteria,1,1
5977899,85584,ferritienda la diamantina,,CL 35 # 66 - 07,CARTAGENA,"10.407594680786133;-75.48274230957031",70005120,Tienda,2,6
3797387,343376,DELICIAS FOOD MIX ,gabriela roche ,AV 11 A ESTE # 11 A NORTE - 67 LC 3,CUCUTA,"7.91171741486;-72.4926605225",110000036,Comidas Rapidas,5,1
6775388,706908,POLLO LORENS,lorena,KR 95 # 2B1 - 127,CALI,"3.3741926;-76.5492052",32041751,Comidas Rapidas,18,1
5069885,629702,PUNTO ROJO LILIANA,,CL 33 # 21 - 11,CARTAGENA,"10.420007705688477;-75.52973175048828",72007099,Restaurantes,2,4
6946222,24398,CAFE MOLIDO,na,CL 46 SUR # 82 - 10,BOGOTA,"4.625229835510254;-74.17182159423828",10621658,Cafeteria,8,9
4258550,443280,FRUVER CIELO AZUL,verónica dias,CL 47 F # 85 - 27,MEDELLIN,"6.259752921372638;-75.60297153728327",22016149,Fruver,13,1
7045100,62002849,supermercado donde gallo,,CL 51 # 9 - 28,MANIZALES,"5.07591136;-75.48865697",62027301,Autoservicio,5,1
6363309,420353,PUNTO 24,lizeth,KR 2 # 34 D - 30,BARRANQUILLA,"10.93580150604248;-74.7883071899414",42013427,Comidas Rapidas,5,6
5137752,34091,CARBON Y LENA,NO DECLARADO,CL 70 # 24 - 21,BOGOTA,"4.66036268851726;-74.0689526038587",17976503,Restaurantes,12,3
3910228,1224153054,SALSAMENTARIA 4 ESQUINA,NO DECLARADO,KR 53 # 2 A SUR - 37,MEDELLIN,"6.2065;-75.5869",0,Autoservicio,15,1
7002221,992809,variedades,NO DECLARADO,CL 73 B BIS SUR # 14 C - 20,BOGOTA,"4.5173289;-74.1186932",18049317,Tienda,5,1
3230070,45820,LOS TRIGALES DEL SUR,NO DECLARADO,KR 12 D # 51 - 08 SUR,BOGOTA,"4.562546063;-74.12509567",10231740,Panaderia,6,3
5217136,327083,TIENDA GONZALES,jose,CL 4 B # 23 B - 03,TULUA,"4.10117658;-76.19982176",170000143,Tienda,9,1
7041291,743961,franciempanadas,,DG 13 # 7 A - 51,MONTERIA,"8.744660960510373;-75.88875772431493",143005375,Cafeteria,3,2
6538689,118572,prov majo,danilo,KR 23 # 33 - 50,VALLEDUPAR,"10.45034126;-73.25235887",160008468,Tienda,3,1
6729743,22017326,hotsun san jose,,CL 49 # 45 - 54,MEDELLIN,"6.247379779815674;-75.56529235839844",22025154,Restaurantes,10,1
6953834,180597,TDA LAS 3 M,No lo dio,CL 88 # 1 E - 04,BARRANQUILLA,"10.934876441955566;-74.82251739501953",40030080,Tienda,4,1
6281030,377420,PANADERIA LA ESMERALDA,NO DECLARADO,KR 68 H # 77 - 94,BOGOTA,"4.68466813300005;-74.0830434309999",10206867,Panaderia,10,3
5384111,102029,PIZZALAS,DANIELA BELLORIN,CL 97 # 68 - 31,MEDELLIN,"6.292381763458252;-75.5719985961914",20902491,Comidas Rapidas,5,1
7014370,300877,TIENDA LA 23,WILMER ,KR 4 # 23 - 03,VALLEDUPAR,"10.464238166809082;-73.23181915283203",160007384,Tienda,2,1
6943947,173799,AUTOSEEVICIO COLINAS DE LA PAZ,,KR 42 B # 46 B SUR - 10,ENVIGADO,"6.1614203453063965;-75.59480285644531",22062163,Autoservicio,2,1
5860761,16176,DROGUERIA FARMA VIVIR,NO DECLARADO,CL 150 # 21 - 42 LC 2,BOGOTA,"4.73190975189209;-74.04754638671875",10311395,Drogueria,1,4
6725522,90412,los mellizos,,CL 27 ESTE # 4 ESTE - 19,FLORIDABLANCA,"7.0733445;-73.0888694",50014396,Tienda,4,2
6175416,479772,MEGA SANDWICHS,,KR 36 # 8 - 542,ZIPAQUIRA,"5.030352592468262;-73.98087310791016",1210010919,Cafeteria,3,1
5992095,151251,DROGUERIA DROXI,No dice,CL 34 B # 105 B - 17,MEDELLIN,"6.246016667;-75.62125833",20403208,Drogueria,12,1
7000275,491761,PANADERIA CAFAN,no da nombre,KR 8 # 3 - 37,PUERTO COLOMBIA,"10.9893537824973;-74.956413153559",42021801,Panaderia,1,1
5004309,593412,tienda mana,hugo andres castro,CL 3 D # 18 - 06,BUENAVENTURA,"3.8806597;-77.0637734",0,Tienda,2,1
6996435,533451,tienda la palmita,olga,KR 46 SUR # 21 A SUR - 56,VILLAVICENCIO,"4.1061176;-73.6542683",125001877,Tienda,8,1
7042108,253989,provisiones mota,,KR 14 # 85 A - 05,BARRANQUILLA,"10.966317176818848;-74.82709503173828",42025635,Tienda,3,3
6951988,130937,CARNES DE MI TIERRA,Moda,CL 80 SUR # 78 G - 04 MZ 2 INT 62,BOGOTA,"4.61080541700005;-74.2073615139999",17909709,Tienda,7,3
4880440,32032856,AREPAS Y ASADOS MI TIO,kerly,CL 30 # 9 - 45,PALMIRA,"3.524143934249878;-76.28396606445312",0,Comidas Rapidas,3,2
6983136,712708,NO TIENE,NO TIENE,CL 73 # 72 AA - 13,MEDELLIN,"6.27358874;-75.5819991",22030511,Restaurantes,7,2
3841493,94341,POLLOS Y PESCADOS DARWIN,NO DECLARADO,CL 53 A # 52 - 05,ITAGUI,"6.17463350296;-75.6078033447",20031316,Salsamentaria,2,1
4734862,542113,Tienda Variedades Zulma,,CL 8 # 6 - 37,PUERTO LOPEZ,"4.08731746673584;-72.95523834228516",0,Tienda,1,1
6571448,479888,Abastos chomelo,,MZ A LT 34 SEC LA FORTALEZA,CUCUTA,"7.902868269011378;-72.55208878777921",1224067183,Autoservicio,8,1
5147121,643840,TIENDA AVICOLA LUZ ELENA,luz elena navarrete,CL 2 # 3 A - 35,CARTAGO,"4.751603126525879;-75.90357971191406",62021446,Tienda,1,1
5732322,181077,TIENDA EL REY,NN,KR 40 B # 21 - 22,BELLO,"6.308387756347656;-75.54598999023438",1210675439,Tienda,2,2
3951426,370070,MERCADEO MADRID,NO DECLARADO,CL 7 # 2 - 14,MADRID,"4.730888333333333;-74.26008166666666",1224224936,Autoservicio,1,1
6752164,3004828,Tienda Mixta,Karherinr,CL 73 # 1 B1 - 17,CALI,"3.480051909573376;-76.48449956439435",32050256,Tienda,6,2
5168225,527560,legumbreria la canasta familiar,,CL 48 # 49 - 25,RIONEGRO,"6.152589423581958;-75.37378901615739",1210368226,Tienda,1,1
4139827,413691,TIENDA VILLAS DEL BOSQUE,,KR 3 # 20 A - 31,SAN GIL,"6.56304694;-73.13748375",245000027,Tienda,1,1
6737125,387,CAFETERIA  KATTY,ramiro ,KR 15 # 9 - 67 LC 1,ARMENIA,"4.53806949428642;-75.6681699276061",62021697,Cafeteria,7,1
7027032,190002482,tienda la 20,,CL 20 # 28 A - 18,PASTO,"1.2187199592590332;-77.27850341796875",190004950,Tienda,1,1
5107395,50674,DROGUERIA REBAJA,no declara,AUTOPISTA NORTE # 78 - 48,BOGOTA,"4.665939807891846;-74.0604019165039",10308058,Drogueria,2,2
5931374,180576,TDA EL PORTAL DE BELEN ,,CL 82 # 70 - 09,BARRANQUILLA,"11.015854835510254;-74.8087158203125",42030047,Tienda,1,1
6618359,567443,Jesus Rodriguez,,CL 9 # 19 NORTE - 08,CUCUTA,"7.885210113599896;-72.51837442629039",110007404,Tienda,9,1
6692689,236769,PANADERIA Y PASTELERIA LOS NARANJOS,miriam ,CL 63 # 3 - 03,BUCARAMANGA,"7.100520133972168;-73.1263427734375",52015939,Panaderia,7,1
5189253,192294,PANADERIA  Y TIENDA AMERICA,karen,CL 10 # 11 - 42,PIEDECUESTA,"6.9868755;-73.0465614",50200481,Panaderia,1,2
6666151,104123,MERQUEMOS MAX,no refiere,KR 47 # 72 A - 18,MEDELLIN,"6.2680889;-75.5566874",22057579,Autoservicio,4,2
3380013,251152,no tiene nombre,no informa,CL 77 # 112 A - 14,BOGOTA,"4.71654723273204;-74.1236691464585",17909729,Tienda,10,4
6745547,162116,CRICHI,cristian,CL 33 SUR # 39 C - 15,BOGOTA,"4.5974998474121;-74.1222305297851",10409597,Autoservicio,16,3
6769849,146239,TIENDA LA ESQUINA PAISA,carmen,KR 41 # 32 B - 12,CARTAGENA,"10.41098690032959;-75.51222229003906",70008924,Tienda,2,4
5209554,52018155,hector leal,hector leal,KR 10 # 14 - 05,FLORIDABLANCA,"7.077837539836764;-73.10088476166129",52018155,Tienda,3,2
7067806,745738, T M LA 5TA,,CL 5 # 1 - 02,CUCUTA,"7.9158501625061035;-72.52342224121094",1210405093,Tienda,7,1
6907315,88197,EL REGALITO,,CL 1 A # 7 - 36,DUITAMA,"5.825226316228509;-73.04740754887462",132004398,Tienda,3,1
